권역코드,권역명,공시월,금융회사 코드,금융회사,금융상품 코드,상품명,적립유형 코드,적립유형명,저축기간(개월),금리유형 코드,금리유형명,세전 이자율,세후 이자율,최고 우대금리,월 납입액(예시),세전 이자(예시),세후 이자(예시),만기 수령액(예시),가입방법,가입제한 코드,가입 대상,우대조건,만기 후 이자율,기타 유의사항,최고한도,공시 시작일,공시 종료일,금융회사 제출일,데이터 출처,수집일시
020000,은행,202607,0010019,광주은행,TD11330029000,해피라이프_여행스케치적금V,F,자유적립식,24,S,단리,2.20%,1.86%,3.40%,"100,000","55,000","46,530","2,446,530","영업점,스마트폰",1,"제한없음 (제한없음(단,국가및지방자치단체제외))",▶ 최고우대금리 1.20%p ①해피라이프_여행스케치외화적금V 동일자가입 0.5%p ②해지원금 기준 500만원이상 : 최고0.2%p ③신용(체크)카드사용실적300만원이상:최고 0.3%p ④개인(신용)정보 동의: 0.2%p,*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 *만기후 1개월 초과: 0.1%,1. 가입기간 : 6개월이상 3년제 2. 가입금액 : 월5만원 이상 5백만원 이하 (1인1계좌),5000000,20260720,,202607200935,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010019,광주은행,TD11330029000,해피라이프_여행스케치적금V,F,자유적립식,12,S,단리,2.30%,1.95%,3.50%,"100,000","14,950","12,648","1,212,648","영업점,스마트폰",1,"제한없음 (제한없음(단,국가및지방자치단체제외))",▶ 최고우대금리 1.20%p ①해피라이프_여행스케치외화적금V 동일자가입 0.5%p ②해지원금 기준 500만원이상 : 최고0.2%p ③신용(체크)카드사용실적300만원이상:최고 0.3%p ④개인(신용)정보 동의: 0.2%p,*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 *만기후 1개월 초과: 0.1%,1. 가입기간 : 6개월이상 3년제 2. 가입금액 : 월5만원 이상 5백만원 이하 (1인1계좌),5000000,20260720,,202607200935,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010019,광주은행,TD11330030000,여행스케치_남도투어적금,F,자유적립식,12,S,단리,2.00%,1.69%,3.90%,"100,000","13,000","10,998","1,210,998","영업점,스마트폰",1,제한없음 (만14세이상 개인 및 개인사업자),▶ 최고우대금리 1.9%p ①예금가입일~만기일전일까지 당행이선정한 전라남도 관광지 방문 인증시 : 최고 1.5%p ②신용(체크)카드사용실적300만원이상:최고 0.3%p ③개인(신용)정보 동의: 0.1%p,만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 만기후 1개월 초과: 0.1%,"1. 가입기간 :12개월제,18개월제 2. 가입금액 : 월 5만원 이상 1백만원 이하 (1인1계좌) ※ 18개월 정액식 기본금리 3.3%, 최고금리 5.2%",1000000,20260720,,202607200935,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010019,광주은행,TD11330030000,여행스케치_남도투어적금,S,정액적립식,12,S,단리,2.20%,1.86%,4.10%,"100,000","14,300","12,098","1,212,098","영업점,스마트폰",1,제한없음 (만14세이상 개인 및 개인사업자),▶ 최고우대금리 1.9%p ①예금가입일~만기일전일까지 당행이선정한 전라남도 관광지 방문 인증시 : 최고 1.5%p ②신용(체크)카드사용실적300만원이상:최고 0.3%p ③개인(신용)정보 동의: 0.1%p,만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 만기후 1개월 초과: 0.1%,"1. 가입기간 :12개월제,18개월제 2. 가입금액 : 월 5만원 이상 1백만원 이하 (1인1계좌) ※ 18개월 정액식 기본금리 3.3%, 최고금리 5.2%",1000000,20260720,,202607200935,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010019,광주은행,TD11330031000,VIP플러스적금,F,자유적립식,12,S,단리,2.20%,1.86%,2.70%,"100,000","14,300","12,098","1,212,098","영업점,인터넷,스마트폰",1,제한없음 (실명의 개인),▶ 최고우대금리 0.50%p ①이 예금가입시 VIP고객이거나 가입일 이후부터 만기일전일까지 VIP고객에 선정된 경험이 있는 경우 : 0.3%p ②이 예금 가입일에 정기예금 500만원이상(만기 1년이상) 가입하고 만기일 전일까지 유지한 경우 : 0.2%p,*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 *만기후 1개월 초과: 0.1%,1. 가입기간 : 1년제 2. 가입금액 : 월10만원 이상 5백만원 이하 (1인1계좌),5000000,20260720,,202607200935,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010019,광주은행,TD11330031000,VIP플러스적금,S,정액적립식,12,S,단리,2.40%,2.03%,2.90%,"100,000","15,600","13,198","1,213,198","영업점,인터넷,스마트폰",1,제한없음 (실명의 개인),▶ 최고우대금리 0.50%p ①이 예금가입시 VIP고객이거나 가입일 이후부터 만기일전일까지 VIP고객에 선정된 경험이 있는 경우 : 0.3%p ②이 예금 가입일에 정기예금 500만원이상(만기 1년이상) 가입하고 만기일 전일까지 유지한 경우 : 0.2%p,*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 *만기후 1개월 초과: 0.1%,1. 가입기간 : 1년제 2. 가입금액 : 월10만원 이상 5백만원 이하 (1인1계좌),5000000,20260720,,202607200935,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010020,제주은행,220002101,jbank 저금통적금,F,자유적립식,12,S,단리,2.60%,2.20%,4.70%,"100,000","16,900","14,297","1,214,297","인터넷,스마트폰",1,제한없음 (개인 및 개인사업자),"* 거래조건에 따라 최고 2.1%p 우대금리 적용 ① 자투리 출금계좌 평잔 50만원 이상 유지 : 0.8%p ② 첫거래고객 or JBANK저금통적금 1개월 내 재신규 : 0.5%p ③ 신규가입 시점에서 적금 목표금액 최소 30만원 이상 설정하고, 적금 신규일로부터 3개월 내 잔액이 목표금액 이상인 경우 :0.5%p ④ 추천인 우대금리 : 0.30%p","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50% (단, 최저금리 0.1%) - 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25% (단, 최저금리 0.1%) - 만기후 3개월 초과 : 0.1%",월 납입한도 50만원 이하,500000,20260720,,202607201019,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010020,제주은행,220002101,jbank 저금통적금,F,자유적립식,6,S,단리,2.30%,1.95%,4.40%,"100,000","4,025","3,405","603,405","인터넷,스마트폰",1,제한없음 (개인 및 개인사업자),"* 거래조건에 따라 최고 2.1%p 우대금리 적용 ① 자투리 출금계좌 평잔 50만원 이상 유지 : 0.8%p ② 첫거래고객 or JBANK저금통적금 1개월 내 재신규 : 0.5%p ③ 신규가입 시점에서 적금 목표금액 최소 30만원 이상 설정하고, 적금 신규일로부터 3개월 내 잔액이 목표금액 이상인 경우 :0.5%p ④ 추천인 우대금리 : 0.30%p","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50% (단, 최저금리 0.1%) - 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25% (단, 최저금리 0.1%) - 만기후 3개월 초과 : 0.1%",월 납입한도 50만원 이하,500000,20260720,,202607201019,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010020,제주은행,220002501,MZ 플랜적금,F,자유적립식,24,S,단리,3.15%,2.66%,5.15%,"100,000","78,750","66,622","2,466,622","영업점,인터넷,스마트폰",1,제한없음 (개인 및 개인사업자),"①매월 1회이상 지속적 납입시:1년제: 0.50% ② 목표 금액 달성:0.50% ③ 신용카드,체크카드 합산 사용액 월10만원 이상 사용: 0.50% * 청년이니까응원합니다 이벤트 : 0.50%","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50% (단, 최저금리 0.1%) - 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25% (단, 최저금리 0.1%) - 만기후 3개월 초과 : 0.1%",월 납입한도 30만원 이하,300000,20260720,,202607201019,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010020,제주은행,220002501,MZ 플랜적금,F,자유적립식,12,S,단리,2.95%,2.50%,4.95%,"100,000","19,175","16,222","1,216,222","영업점,인터넷,스마트폰",1,제한없음 (개인 및 개인사업자),"①매월 1회이상 지속적 납입시:1년제: 0.50% ② 목표 금액 달성:0.50% ③ 신용카드,체크카드 합산 사용액 월10만원 이상 사용: 0.50% * 청년이니까응원합니다 이벤트 : 0.50%","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50% (단, 최저금리 0.1%) - 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25% (단, 최저금리 0.1%) - 만기후 3개월 초과 : 0.1%",월 납입한도 30만원 이하,300000,20260720,,202607201019,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010020,제주은행,220002701,사이버우대매일부금,F,자유적립식,12,S,단리,2.40%,2.03%,2.80%,"100,000","15,600","13,198","1,213,198","인터넷,스마트폰",1,제한없음 (개인 및 개인사업자),"최고 0.4%p 추가 우대금리 제공 1. 비대면채널 신규시 0.1%p 2. 아래의 조건 충족시 0.3%p 추가 우대금리 제공 ①탐나는 J 직장인통장 ②탐나는 J 주거래통장 가입고객이 기본우대 요건 충족 후 이 상품 가입시 0.1%p ③달리자 파킹통장 가입 고객이 이 상품 가입시 0.3%p (단, ①, ②, ③항은 중복적용 불가)","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50% (단, 최저금리 0.1%) - 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25% (단, 최저금리 0.1%) - 만기후 3개월 초과 : 0.1%","가입 최소금액 1천원 이상, 매 입금별 1천원 이상",,20260720,,202607201019,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010020,제주은행,220002701,사이버우대매일부금,F,자유적립식,24,S,단리,2.45%,2.07%,2.85%,"100,000","61,250","51,818","2,451,818","인터넷,스마트폰",1,제한없음 (개인 및 개인사업자),"최고 0.4%p 추가 우대금리 제공 1. 비대면채널 신규시 0.1%p 2. 아래의 조건 충족시 0.3%p 추가 우대금리 제공 ①탐나는 J 직장인통장 ②탐나는 J 주거래통장 가입고객이 기본우대 요건 충족 후 이 상품 가입시 0.1%p ③달리자 파킹통장 가입 고객이 이 상품 가입시 0.3%p (단, ①, ②, ③항은 중복적용 불가)","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50% (단, 최저금리 0.1%) - 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25% (단, 최저금리 0.1%) - 만기후 3개월 초과 : 0.1%","가입 최소금액 1천원 이상, 매 입금별 1천원 이상",,20260720,,202607201019,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010020,제주은행,220002701,사이버우대매일부금,F,자유적립식,36,S,단리,2.55%,2.16%,2.95%,"100,000","141,525","119,730","3,719,730","인터넷,스마트폰",1,제한없음 (개인 및 개인사업자),"최고 0.4%p 추가 우대금리 제공 1. 비대면채널 신규시 0.1%p 2. 아래의 조건 충족시 0.3%p 추가 우대금리 제공 ①탐나는 J 직장인통장 ②탐나는 J 주거래통장 가입고객이 기본우대 요건 충족 후 이 상품 가입시 0.1%p ③달리자 파킹통장 가입 고객이 이 상품 가입시 0.3%p (단, ①, ②, ③항은 중복적용 불가)","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50% (단, 최저금리 0.1%) - 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25% (단, 최저금리 0.1%) - 만기후 3개월 초과 : 0.1%","가입 최소금액 1천원 이상, 매 입금별 1천원 이상",,20260720,,202607201019,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010020,제주은행,220002701,사이버우대매일부금,F,자유적립식,6,S,단리,2.10%,1.78%,2.50%,"100,000","3,675","3,109","603,109","인터넷,스마트폰",1,제한없음 (개인 및 개인사업자),"최고 0.4%p 추가 우대금리 제공 1. 비대면채널 신규시 0.1%p 2. 아래의 조건 충족시 0.3%p 추가 우대금리 제공 ①탐나는 J 직장인통장 ②탐나는 J 주거래통장 가입고객이 기본우대 요건 충족 후 이 상품 가입시 0.1%p ③달리자 파킹통장 가입 고객이 이 상품 가입시 0.3%p (단, ①, ②, ③항은 중복적용 불가)","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50% (단, 최저금리 0.1%) - 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25% (단, 최저금리 0.1%) - 만기후 3개월 초과 : 0.1%","가입 최소금액 1천원 이상, 매 입금별 1천원 이상",,20260720,,202607201019,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010022,전북은행,10-01-30-031-0018-0000,JB 다이렉트적금(자유적립식),F,자유적립식,12,S,단리,3.50%,2.96%,3.60%,"100,000","22,750","19,246","1,219,246","인터넷,스마트폰",1,제한없음 (실명의 개인 및 개인사업자(임의단체 제외)),추가우대금리 : 당행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1% 금리 우대,√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(자유적립식) 실행이율의 1/2 √만기후 1개월초과 경과분 : 연 0.1%,"1. 초회불입금 1만원이상, 1인당 월별 최고 1천만원이내 2. 만기직전 1개월간 적립합계는 이전기간 적립금액을 초과할 수 없음 3. 인터넷뱅킹/스마트폰뱅킹 가입상품",10000000,20260721,,202607211424,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010022,전북은행,10-01-30-031-0018-0000,JB 다이렉트적금(자유적립식),F,자유적립식,24,S,단리,3.20%,2.71%,3.30%,"100,000","80,000","67,680","2,467,680","인터넷,스마트폰",1,제한없음 (실명의 개인 및 개인사업자(임의단체 제외)),추가우대금리 : 당행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1% 금리 우대,√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(자유적립식) 실행이율의 1/2 √만기후 1개월초과 경과분 : 연 0.1%,"1. 초회불입금 1만원이상, 1인당 월별 최고 1천만원이내 2. 만기직전 1개월간 적립합계는 이전기간 적립금액을 초과할 수 없음 3. 인터넷뱅킹/스마트폰뱅킹 가입상품",10000000,20260721,,202607211424,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
020000,은행,202607,0010022,전북은행,10-01-30-031-0018-0000,JB 다이렉트적금(자유적립식),F,자유적립식,36,S,단리,3.10%,2.62%,3.20%,"100,000","172,050","145,554","3,745,554","인터넷,스마트폰",1,제한없음 (실명의 개인 및 개인사업자(임의단체 제외)),추가우대금리 : 당행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1% 금리 우대,√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(자유적립식) 실행이율의 1/2 √만기후 1개월초과 경과분 : 연 0.1%,"1. 초회불입금 1만원이상, 1인당 월별 최고 1천만원이내 2. 만기직전 1개월간 적립합계는 이전기간 적립금액을 초과할 수 없음 3. 인터넷뱅킹/스마트폰뱅킹 가입상품",10000000,20260721,,202607211424,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
