권역코드,권역명,공시월,금융회사 코드,금융회사,금융상품 코드,상품명,저축기간(개월),금리유형 코드,금리유형명,세전 이자율,세후 이자율,세후 이자(예시),최고 우대금리,가입방법,가입제한 코드,가입 대상,이자계산방식,금융상품 문의,우대조건,만기 후 이자율,기타 유의사항,최고한도,공시 시작일,공시 종료일,금융회사 제출일,데이터 출처,수집일시
030300,저축은행,202607,0013127,KB저축은행,240000,정기예금,12,S,단리,3.50%,2.96%,"296,000",3.60%,영업점,1,제한없음,단리,,"- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240000,정기예금,24,S,단리,2.50%,2.11%,"423,000",2.60%,영업점,1,제한없음,단리,,"- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240000,정기예금,36,S,단리,2.40%,2.03%,"609,000",2.50%,영업점,1,제한없음,단리,,"- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240000,정기예금,3,M,복리,2.20%,1.86%,"46,615",2.30%,영업점,1,제한없음,복리,,"- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240000,정기예금,6,M,복리,2.30%,1.95%,"97,757",2.40%,영업점,1,제한없음,복리,,"- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240000,정기예금,12,M,복리,3.50%,2.96%,"300,896",3.60%,영업점,1,제한없음,복리,,"- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240000,정기예금,24,M,복리,2.50%,2.11%,"433,291",2.60%,영업점,1,제한없음,복리,,"- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240000,정기예금,36,M,복리,2.40%,2.03%,"630,931",2.50%,영업점,1,제한없음,복리,,"- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,3,S,단리,2.30%,1.95%,"49,000",2.30%,"인터넷,스마트폰",1,제한없음,단리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,6,S,단리,2.40%,2.03%,"102,000",2.40%,"인터넷,스마트폰",1,제한없음,단리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,12,S,단리,3.60%,3.05%,"305,000",3.60%,"인터넷,스마트폰",1,제한없음,단리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,24,S,단리,2.60%,2.20%,"440,000",2.60%,"인터넷,스마트폰",1,제한없음,단리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,36,S,단리,2.50%,2.11%,"634,000",2.50%,"인터넷,스마트폰",1,제한없음,단리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,3,M,복리,2.30%,1.95%,"48,738",2.30%,"인터넷,스마트폰",1,제한없음,복리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,6,M,복리,2.40%,2.03%,"102,029",2.40%,"인터넷,스마트폰",1,제한없음,복리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,12,M,복리,3.60%,3.05%,"309,636",3.60%,"인터넷,스마트폰",1,제한없음,복리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,24,M,복리,2.60%,2.20%,"451,058",2.60%,"인터넷,스마트폰",1,제한없음,복리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240001,KB e-plus 정기예금,36,M,복리,2.50%,2.11%,"658,189",2.50%,"인터넷,스마트폰",1,제한없음,복리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 3~36개월 가입가능 - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240004,플러스회전식정기예금(대면),12,S,단리,3.80%,3.21%,"321,000",3.90%,영업점,1,제한없음,단리,,-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240004,플러스회전식정기예금(대면),12,M,복리,3.80%,3.21%,"327,139",3.90%,영업점,1,제한없음,복리,,-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240005,플러스회전식정기예금,12,S,단리,3.90%,3.30%,"330,000",3.90%,스마트폰,1,제한없음,단리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240005,플러스회전식정기예금,12,M,복리,3.90%,3.30%,"335,902",3.90%,스마트폰,1,제한없음,복리,,없음,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상,,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240006,KB369회전식정기예금(대면),3,S,단리,2.30%,1.95%,"49,000",2.40%,영업점,1,제한없음,단리,,-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,"- 가입기간 36개월로 매 회전주기(.,6,9개월)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상",,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240006,KB369회전식정기예금(대면),6,S,단리,2.40%,2.03%,"102,000",2.50%,영업점,1,제한없음,단리,,-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,"- 가입기간 36개월로 매 회전주기(.,6,9개월)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상",,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240006,KB369회전식정기예금(대면),36,S,단리,2.80%,2.37%,"711,000",2.90%,영업점,1,제한없음,단리,,-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,"- 가입기간 36개월로 매 회전주기(.,6,9개월)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상",,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240006,KB369회전식정기예금(대면),3,M,복리,2.30%,1.95%,"48,738",2.40%,영업점,1,제한없음,복리,,-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,"- 가입기간 36개월로 매 회전주기(.,6,9개월)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상",,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240006,KB369회전식정기예금(대면),6,M,복리,2.40%,2.03%,"102,029",2.50%,영업점,1,제한없음,복리,,-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,"- 가입기간 36개월로 매 회전주기(.,6,9개월)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상",,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0013127,KB저축은행,240006,KB369회전식정기예금(대면),36,M,복리,2.80%,2.37%,"740,440",2.90%,영업점,1,제한없음,복리,,-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율 - 1개월초과 : 보통예금이율,"- 가입기간 36개월로 매 회전주기(.,6,9개월)마다 자동회전되는 회전정기예금(변동금리상품) - 가입금액 : 100만원이상",,20260730,,202607300855,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
